demand
-2033.7200000000003
-1868.65
-1807.9099999999999
-1822.62
-1897.8700000000001
-2330.52
-3052.6099999999997
-3431.7200000000003
-3218.7799999999997
-2809.67
-2493.5099999999998
-2551.92
-2043.9699999999998
-2070.38
-2427.04
-2578.65
-3687.8099999999995
-4069.3500000000004
-3918.28
-3540.96
-3079.0299999999997
-2647.49
-2315.64
-2056.14
-1846.3400000000001
-1754.9699999999998
-1730.0300000000002
-1701.5700000000002
-1890.5700000000002
-2400.3500000000004
-2968.1499999999996
-3410.3199999999997
-3008.35
-2483.09
-1807.5700000000002
-2211.96
-2401.2599999999998
-2727.5199999999995
-2670.84
-2764.55
-3459.27
-3869.09
-3673.0699999999997
-3245.84
-2871.39
-2519.83
-2282.38
-2019.8799999999999
-1828.9499999999998
-1824.3500000000004
-1849.92
-1797.38
-1902.79
-2118.24
-2636.75
-2895.99
-3013.86
-3036.06
-2888.69
-2559.77
-2335.6099999999997
-1933.69
-1993.53
-2285.36
-3296.24
-3987.12
-3764.0
-3427.0800000000004
-3089.16
-3067.5
-2505.4100000000003
-2120.71
-1908.75
-1766.34
-1720.4499999999998
-1697.9199999999998
-1890.8300000000002
-2216.12
-2740.11
-3082.37
-3077.6099999999997
-3093.58
-2924.4799999999996
-3091.7699999999995
-3048.73
-2844.66
-2670.6
-2858.0099999999998
-3600.66
-4244.360000000001
-4133.719999999999
-3817.5199999999995
-3220.11
-2923.4399999999996
-2527.9700000000003
-2400.1
-2330.0799999999995
-1770.41
-1638.51
-1629.25
-1705.21
-2147.44
-2839.87
-3934.73
-3929.75
-2884.38
-2506.92
-2232.26
-2144.34
-1758.75
-2495.02
-2874.87
-3617.9300000000003
-4160.790000000001
-4139.860000000001
-3912.3
-3386.23
-3017.83
-3034.5199999999995
-2495.6400000000003
-2179.01
-2028.1000000000001
-1959.06
-1957.62
-1999.0500000000002
-2596.8
-3663.83
-3804.48
-3191.91
-2014.15
-1076.0
-2101.35
-1203.3300000000002
-1238.2800000000002
-1240.58
-2257.5
-3580.2200000000003
-4464.33
-4659.969999999999
-4418.28
-3471.56
-2927.85
-2651.78
-2315.98
-2189.15
-2489.0499999999997
-2368.7999999999997
-2121.66
-2276.8999999999996
-2820.4099999999994
-3512.5700000000006
-4069.68
-3340.18
-2379.52
-1087.59
-660.0699999999999
-980.3500000000001
-1511.29
-2276.98
-2828.8500000000004
-3960.08
-4412.349999999999
-4322.34
-4048.5199999999995
-3926.5600000000004
-3464.7099999999996
-2626.5699999999997
-2353.9399999999996
-2245.94
-2388.38
-2337.1
-2173.51
-2107.41
-2495.64
-3621.12
-4071.75
-3702.9700000000003
-2962.17
-2663.98
-2611.51
-2881.0699999999997
-3054.4399999999996
-2904.52
-3009.18
-3810.44
-4757.639999999999
-4785.04
-4143.26
-3476.6099999999997
-3028.46
-2678.04
-2630.5299999999997
-2491.92
-1984.4299999999998
-1841.7200000000003
-1883.96
-2073.76
-2768.69
-3559.2799999999997
-3602.24
-3317.2999999999997
-2964.89
-2915.83
-2931.2299999999996
-1072.05
-705.3000000000001
-1074.21
-1899.22
-3657.3100000000004
-4598.89
-4191.67
-3670.2099999999996
-3289.75
-2993.5
-3071.1
-2836.49
-2264.39
-2098.25
-2075.4700000000003
-2247.1800000000003
-2478.13
-2595.34
-2723.03
-3078.65
-2969.17
-2214.2999999999997
-1314.4900000000002
-1364.2200000000003
-1535.3899999999999
-2502.7
-3093.8500000000004
-3482.0600000000004
-4024.27
-4146.2300000000005
-3879.5299999999997
-3454.3500000000004
-3417.8399999999997
-3127.08
-2444.66
-2043.0099999999998
-1805.1100000000001
-1765.04
-1962.1699999999998
-1807.3999999999999
-1606.37
-1876.6999999999998
-2274.61
-2775.0
-3138.3199999999997
-2819.8599999999997
-2606.5699999999997
-2420.17
-2562.0099999999998
-2810.8
-3125.76
-3238.5699999999997
-3778.2200000000003
-4462.129999999999
-4292.0599999999995
-3713.58
-3755.0700000000006
-3283.8500000000004
-2488.7799999999997
-2090.9399999999996
-2061.1699999999996
-2005.6599999999999
-2263.45
-2092.92
-1941.82
-2460.82
-3307.45
-3879.1400000000003
-3762.2400000000002
-2706.46
-2692.74
-2255.8199999999997
-1641.3700000000001
-1746.17
-2407.0899999999997
-2475.29
-3666.5599999999995
-4332.08
-4159.01
-4140.53
-3796.24
-3445.04
-2828.57
-2479.54
-2239.81
-2148.26
-2041.1499999999996
-2058.0699999999997
-2097.44
-2540.8199999999997
-3313.2400000000002
-4169.38
-3382.3499999999995
-2804.7699999999995
-2193.27
-2781.6800000000003
-2657.07
-2393.54
-2617.99
-2692.3099999999995
-3648.99
-4408.030000000001
-4458.46
-3965.95
-3463.25
-2895.96
-2556.3199999999997
-2272.05
-2096.05
-1944.5
-1885.91
-1937.7000000000003
-2053.64
-2513.38
-3361.59
-3657.8300000000004
-3240.43
-2931.45
-2370.89
-1889.8799999999997
-1038.93
-1137.22
-1322.52
-1788.1
-3372.2499999999995
-4210.8
-4196.97
-3882.6899999999996
-3372.65
-3059.8999999999996
-2782.61
-2390.13
-2287.9900000000002
-2310.46
-2197.51
-2188.38
-2262.5
-2745.0299999999997
-3374.0999999999995
-3799.91
-3558.3300000000004
-3355.08
-3121.0399999999995
-3191.97
-3498.6099999999997
-3539.25
-3335.0499999999997
-3663.9300000000003
-4669.99
-4967.07
-4679.990000000001
-4270.42
-3677.1000000000004
-3239.6800000000003
-2927.4000000000005
-2588.6
-2298.06
-2386.74
-2461.25
-2262.55
-2173.95
-2635.97
-3326.14
-3731.26
-2711.6499999999996
-2650.37
-2131.6
-2206.47
-2329.84
-2560.62
-2197.2200000000003
-2597.54
-3548.79
-4192.24
-4193.23
-3765.21
-3244.8199999999997
-2887.3199999999997
-2956.76
-2453.08
-1955.44
-1885.2400000000002
-1843.8700000000001
-1720.33
-2036.53
-2510.08
-2575.1
-2823.5399999999995
-2962.0199999999995
-2589.1800000000003
-2750.3199999999997
-2610.45
-2206.31
-1509.2600000000002
-1948.04
-2337.8500000000004
-3409.2
-4065.71
-3531.3500000000004
-3088.2999999999997
-2686.6299999999997
-2724.93
-2443.17
-2051.6000000000004
-1701.7399999999998
-1504.7
-1776.3799999999999
-1829.8300000000002
-1756.0900000000001
-1681.8100000000004
-2056.72
-2618.13
-2813.2799999999997
-2847.9300000000003
-2365.8399999999997
-2452.51
-2569.09
-2875.98
-2968.7999999999997
-2959.6
-3589.01
-4225.26
-4512.28
-4121.2
-3253.3900000000003
-2773.85
-2326.96
-2048.24
-2189.93
-2115.0299999999997
-1723.62
-1797.09
-2112.52
-2799.49
-3210.63
-3304.37
-2370.04
-1741.45
-1800.31
-2001.73
-2190.13
-1215.47
-1165.01
-2461.55
-3488.7599999999998
-4298.169999999999
-4233.16
-4239.37
-3605.1299999999997
-2910.53
-2607.8599999999997
-2362.8500000000004
-2445.2000000000003
-2486.36
-2152.4100000000003
-2039.2000000000003
-2180.65
-2980.72
-3539.08
-3825.8999999999996
-3069.0299999999997
-1872.9499999999998
-2056.33
-1737.4900000000002
-1957.06
-1784.1599999999999
-1769.46
-2745.64
-3867.6400000000003
-4551.89
-4338.46
-3620.7700000000004
-3153.83
-3184.8799999999997
-2907.15
-2654.02
-2505.41
-2252.72
-2256.9799999999996
-2585.55
-2592.48
-3177.5
-3455.62
-3674.9799999999996
-3308.85
-2804.25
-3073.97
-2229.26
-2142.6099999999997
-2308.0299999999997
-2950.8199999999997
-2918.31
-3694.7999999999997
-4346.12
-4374.09
-4052.0599999999995
-3964.4299999999994
-3465.18
-2838.9300000000003
-2376.74
-2116.25
-2365.58
-2334.78
-2149.0000000000005
-1978.34
-2381.5600000000004
-3207.08
-3730.07
-3454.9
-2679.54
-2552.48
-2119.5
-2782.0899999999997
-2515.71
-2331.5299999999997
-2634.45
-3331.54
-3971.6699999999996
-4456.41
-4241.09
-3580.64
-3051.99
-2805.16
-2682.08
-2663.4700000000003
-2438.62
-2066.66
-2021.6499999999996
-2173.3799999999997
-2888.7
-3561.84
-3353.2799999999997
-2347.94
-2032.3000000000002
-1361.08
-1718.0499999999997
-2170.56
-2181.59
-2430.19
-2884.87
-3717.12
-4418.63
-3953.92
-3522.96
-3170.43
-3095.45
-2794.02
-2281.31
-1801.62
-1734.81
-2076.0099999999998
-2020.85
-2069.5699999999997
-2109.17
-2751.6899999999996
-3344.83
-3595.36
-3625.88
-2993.9799999999996
-2831.59
-2904.13
-2938.52
-2669.24
-2990.6800000000003
-3359.46
-4060.8699999999994
-4309.6
-3933.85
-3490.96
-2841.3999999999996
-2432.9700000000003
-2566.1800000000003
-2404.9399999999996
-2216.3599999999997
-1841.61
-1696.9799999999998
-1937.0500000000002
-2613.75
-3069.31
-3279.89
-3100.3900000000003
-3094.68
-3463.63
-3436.6400000000003
-3090.8
-2549.7799999999997
-2164.3900000000003
-2877.33
-3592.9799999999996
-4520.2699999999995
-4281.04
-3661.87
-3259.2699999999995
-3255.81
-2884.53
-2568.43
-1995.28
-1977.6899999999996
-2290.11
-2456.61
-2513.0099999999998
-2792.06
-3348.63
-4403.99
-4056.8799999999997
-3180.2400000000002
-3106.02
-3578.61
-3557.87
-3751.2300000000005
-3677.5800000000004
-3963.9799999999996
-4426.93
-4525.82
-4534.97
-4435.71
-3919.15
-3438.1799999999994
-2859.9399999999996
-2273.71
-2276.0
-2487.08
-2467.7099999999996
-2488.08
-2283.93
-2660.85
-3623.9700000000003
-3882.99
-3118.67
-1624.4399999999998
-1794.13
-847.7
-1480.15
-1736.91
-2509.6
-3277.35
-3588.94
-4652.88
-5077.63
-4746.389999999999
-4293.73
-3904.4799999999996
-3128.49
-2807.5299999999997
-3002.1800000000003
-2871.16
-2786.8
-2710.17
-2489.38
-3250.7
-4208.83
-4348.68
-3052.39
-1378.61
-1661.5
-1136.13
-2718.2599999999998
-2376.17
-2396.53
-2543.48
-3639.41
-4936.26
-4993.79
-4613.509999999999
-4136.709999999999
-3293.75
-3080.27
-3089.3099999999995
-2896.6899999999996
-2775.47
-2589.66
-2336.2599999999998
-2544.3
-3380.53
-4122.71
-4347.93
-3855.91
-3048.87
-2867.87
-3094.12
-2987.62
-3141.2
-2988.45
-2906.32
-4003.2699999999995
-4963.18
-5077.870000000001
-4694.400000000001
-3767.58
-3404.26
-3283.6400000000003
-3131.8599999999997
-2829.51
-2571.17
-2359.2200000000003
-2418.2200000000003
-2753.5099999999998
-3313.67
-3830.04
-3360.8199999999997
-2027.84
-1558.43
-1615.83
-1503.6000000000001
-1343.82
-1360.14
-2218.98
-2997.46
-3820.0799999999995
-4210.36
-4061.23
-3843.12
-3979.3199999999997
-3728.2999999999997
-3075.64
-2618.5
-2296.0499999999997
-2458.34
-2481.0499999999997
-2273.24
-2045.4
-2312.48
-2913.0599999999995
-3423.37
-2640.0499999999997
-1342.0600000000002
-1150.6399999999999
-493.53
-906.69
-2117.33
-2509.7
-2640.9700000000003
-3008.33
-4151.41
-4300.28
-3754.87
-3055.4400000000005
-2795.53
-2443.68
-2595.94
-2451.88
-1942.4899999999998
-1887.98
-1890.1
-2155.91
-2557.0
-2701.0699999999997
-2654.8999999999996
-2330.79
-1762.7099999999998
-2241.14
-1955.33
-760.65
-1036.25
-1174.08
-1841.9599999999998
-2705.06
-4282.62
-4141.4
-3777.0699999999997
-3734.12
-3319.49
-2917.52
-2721.2999999999997
-2560.89
-2507.74
-2437.2299999999996
-2036.5199999999998
-2357.3199999999997
-3123.63
-3747.16
-3954.8199999999997
-3180.9699999999993
-1453.94
-2032.48
-2361.4100000000003
-2863.91
-2873.3199999999997
-3030.7200000000003
-3167.8599999999997
-3866.8999999999996
-4517.16
-4682.34
-4637.63
-4070.2400000000002
-3670.7400000000007
-3270.01
-2654.35
-2365.96
-2575.11
-2624.32
-2721.64
-2592.42
-3015.66
-3550.42
-3533.87
-2161.85
-968.7400000000002
-654.9399999999999
-1182.37
-969.98
-1603.0900000000001
-2093.94
-1931.5199999999998
-2717.97
-4080.83
-4767.5
-4489.6
-3790.8900000000003
-3068.7699999999995
-2707.0
-2685.21
-2569.44
-2484.35
-2227.8900000000003
-2145.41
-2459.34
-3174.04
-3753.44
-3493.31
-2656.2400000000002
-1472.07
-1784.83
-1313.8
-1746.58
-1958.8200000000002
-1980.52
-2093.5
-3094.1899999999996
-4341.24
-4363.17
-4045.87
-3745.7999999999997
-3583.42
-3188.12
-2607.9
-2397.55
-2326.9700000000003
-2583.59
-2618.23
-2597.7300000000005
-2758.0099999999998
-3440.72
-3402.7999999999993
-2247.27
-1019.0699999999999
-564.5
-836.8
-1290.5
-1098.6
-1898.07
-2649.23
-3386.0
-4091.15
-4528.42
-4184.03
-3407.5600000000004
-2950.8199999999997
-2579.5199999999995
-2556.04
-2460.4000000000005
-2086.45
-1965.8
-1922.6600000000003
-2228.12
-2854.5
-3403.3099999999995
-3649.02
-3402.54
-2947.86
-2578.3500000000004
-2329.21
-2206.57
-2322.6499999999996
-3164.17
-3430.4
-3649.5299999999997
-4250.67
-4249.46
-4078.2300000000005
-3847.07
-3487.67
-2877.32
-2383.65
-2279.3
-2481.26
-2395.36
-2342.7400000000002
-2107.64
-2382.49
-3083.12
-2917.12
-1878.1799999999998
-899.08
-746.9100000000001
-725.95
-717.9499999999999
-980.04
-2087.4100000000003
-1634.37
-2995.7799999999997
-4118.76
-4223.34
-3848.32
-3136.8299999999995
-2616.75
-2388.7799999999997
-2366.03
-2231.76
-2102.09
-1670.09
-1612.82
-2002.06
-2345.2500000000005
-2646.7099999999996
-2531.46
-2069.73
-2346.62
-2621.2
-2837.84
-2968.5299999999997
-2662.19
-1873.8000000000002
-2367.9799999999996
-3294.31
-3982.2599999999998
-4068.51
-3456.7100000000005
-3100.0299999999997
-3026.98
-2675.2299999999996
-2592.9700000000003
-2162.2500000000005
-2002.5600000000002
-2020.54
-2399.2799999999997
-2498.2099999999996
-2940.16
-3236.8399999999997
-3109.78
-2774.8099999999995
-1541.88
-1011.4599999999999
-787.3399999999999
-769.45
-814.2
-1199.4199999999998
-2080.98
-2770.5
-3552.53
-3978.26
-4237.879999999999
-3665.4799999999996
-2911.85
-2422.95
-2042.4799999999998
-2035.5700000000002
-2161.8099999999995
-2222.15
-1945.86
-2058.46
-2531.41
-3697.6
-3832.8899999999994
-3046.12
-2539.57
-2540.17
-2455.48
-2692.08
-2958.8599999999997
-2879.63
-2800.71
-3406.1
-3997.2300000000005
-4100.720000000001
-3821.3899999999994
-3246.48
-2776.0299999999997
-2459.3
-2217.67
-2074.08
-2409.8999999999996
-2253.1099999999997
-2160.5699999999997
-2254.0299999999997
-2581.29
-3225.4
-2682.44
-1401.8400000000001
-599.67
-508.45000000000005
-566.45
-587.36
-810.6300000000001
-637.29
-1169.92
-2340.57
-3422.35
-3829.7799999999997
-3583.6600000000008
-3442.45
-3013.0
-2257.34
-1917.99
-1779.8999999999999
-1972.48
-1993.4900000000002
-1849.22
-1759.72
-2271.55
-3069.78
-2892.9999999999995
-2321.46
-1181.9299999999998
-573.49
-680.8900000000001
-654.26
-875.1899999999999
-912.28
-1454.4299999999998
-3270.95
-4246.21
-4563.43
-4075.73
-3485.62
-2978.96
-2798.0699999999997
-2558.2599999999998
-2280.93
-1874.31
-1867.6399999999999
-1947.1599999999999
-2335.36
-2824.17
-3164.7599999999998
-2789.15
-2651.0099999999998
-2784.48
-1029.02
-645.64
-698.21
-805.7499999999999
-1473.5500000000002
-2672.8399999999997
-3160.0299999999997
-3811.8799999999997
-4135.23
-3911.88
-3686.2599999999998
-3488.0599999999995
-3227.54
-2581.42
-2386.31
-2270.57
-2482.64
-2624.9300000000003
-2564.34
-2631.76
-2874.3900000000003
-2094.8599999999997
-1477.25
-753.42
-739.3299999999999
-920.5699999999999
-801.9300000000001
-764.34
-889.8299999999999
-1780.59
-3003.99
-3542.94
-3815.8199999999997
-3564.1400000000003
-3165.11
-3102.7200000000003
-2792.79
-2069.41
-1893.26
-1750.4
-2106.98
-2044.38
-1902.62
-1919.1200000000001
-2156.46
-2389.15
-2198.0099999999998
-2220.9700000000003
-1436.34
-980.53
-1875.12
-2619.46
-2564.5
-2596.88
-2870.2700000000004
-3429.7200000000003
-3866.45
-3831.7799999999997
-3340.0099999999998
-2763.8999999999996
-2333.9000000000005
-2074.34
-2303.79
-2154.6
-2113.06
-1877.2199999999998
-1843.1
-2426.66
-3009.42
-3349.1499999999996
-2649.66
-1617.7199999999998
-1129.21
-979.8699999999999
-818.17
-875.38
-823.81
-1277.71
-2592.56
-3872.74
-4327.74
-4001.14
-3247.8799999999997
-2802.93
-2835.6200000000003
-2611.49
-2469.9300000000003
-2121.29
-1906.21
-1902.6899999999998
-2366.2
-2733.31
-2887.3100000000004
-2291.33
-1979.27
-1369.6
-2027.5099999999998
-2110.43
-1731.67
-818.4699999999999
-803.5400000000001
-1884.9700000000003
-3155.3399999999997
-4001.6899999999996
-3883.1099999999997
-3582.9
-3245.29
-2826.78
-2817.33
-2555.7200000000003
-2113.6
-1814.89
-1751.2600000000002
-1771.18
-2118.1800000000003
-2503.8399999999997
-2654.3599999999997
-2333.08
-2528.1299999999997
-2311.69
-2395.23
-2610.31
-2363.26
-2306.38
-2329.3399999999997
-2658.87
-3267.22
-4365.72
-4390.67
-3704.0
-3203.2799999999997
-2849.79
-2441.83
-2372.5
-2401.48
